9.994162,22.718614
10.251828,24.185560
10.098699,25.394276
10.546156,4.954288
9.548769,7.136595
11.310585,10.073069
10.421959,14.292155
11.328364,15.206668
11.792805,16.223990
10.498278,16.943991
10.815139,18.803841
10.440584,19.011757
11.202681,19.552694
10.675413,21.319278
10.414638,21.561674
9.772609,22.914572
11.149525,23.829946
10.531445,24.856586
12.309297,10.549602
12.322135,13.259955
10.886773,15.673245
12.170028,15.983409
12.049496,16.876983
11.139223,18.980978
12.874988,19.407792
11.787261,20.379971
11.703522,21.440755
12.428039,21.221116
13.064352,24.087037
12.240482,25.933698
12.714961,6.089404
12.787920,8.192637
12.918869,13.078123
13.491091,14.107172
13.173357,15.339571
13.422809,15.973393
12.574009,16.807139
13.890922,18.210247
13.337341,18.437203
12.944146,19.545021
13.218867,20.917984
13.107296,23.732942
14.364052,7.201643
14.178514,10.830050
14.066367,11.740467
13.329529,12.825123
14.515717,13.899087
13.750155,13.985052
13.006705,16.637282
14.541394,17.805254
14.718935,17.481129
13.587206,19.001264
13.775563,20.505692
14.294633,25.459029
15.094606,10.121428
13.826158,11.192624
14.738436,11.984162
15.871489,13.628502
15.897294,13.765371
15.419774,14.510758
13.873870,15.534420
15.170827,16.921877
15.387094,22.912197
16.271281,3.705754
15.517490,8.884450
16.840027,9.713232
15.156158,11.085673
16.455094,12.291510
16.578201,12.761838
15.842159,14.437223
15.812954,15.407874
17.260876,15.919697
15.286779,18.600083
15.500173,23.682087
16.181937,5.166457
16.608741,7.793441
16.435582,9.011359
17.075428,10.068066
17.639792,11.893152
17.222790,12.077559
16.778860,12.718767
17.163175,14.396706
17.696155,15.105675
16.714730,16.657760
17.867277,17.848496
17.404102,20.718047
17.938060,4.049862
17.756542,9.554980
17.809339,10.390911
18.284414,11.215477
17.904241,11.472024
18.111261,12.473719
18.859521,20.067385
18.786364,21.080509
18.423283,21.542924
17.624641,26.604813
19.440825,4.182355
18.644686,5.616918
17.802829,7.282267
18.770920,7.088529
18.302152,8.702322
20.419332,10.560059
18.947336,10.687630
18.705703,12.153072
18.987923,14.434439
18.755984,17.461073
18.438713,18.102159
18.873702,19.595520
19.199547,21.423876
18.580071,22.066725
19.576885,23.146422
18.617968,23.956858
20.761467,6.985733
19.787410,8.234805
20.113253,8.594910
20.746933,9.765870
19.325461,11.158333
19.731767,13.893311
19.772548,15.509745
20.550288,16.707051
18.988677,17.972794
20.215317,19.162374
19.685088,20.230535
20.086250,20.757182
20.503146,21.462334
19.731387,22.454095
19.085363,23.347747
20.562632,26.425268
19.971504,6.193422
20.565938,6.383557
21.398721,7.519744
20.473759,15.749267
21.039506,17.430426
20.719958,17.177134
21.329328,19.323783
21.804846,20.482388
21.474827,21.451982
21.211854,22.221569
20.764224,22.306621
20.822434,23.515403
21.641634,5.184133
22.632330,5.357496
22.051718,6.931572
22.508074,11.858149
21.996967,17.708915
21.436812,17.626217
21.829763,18.413027
22.372496,19.397495
22.463418,20.688911
22.409621,22.185798
22.708225,22.858986
20.839025,24.162712
22.357486,24.973732
22.869098,3.050124
23.454896,5.865154
23.595890,5.898765
22.507457,12.350661
23.131103,16.578662
23.489534,18.399821
22.342669,20.057805
22.825481,21.533897
23.209192,24.765777
24.266549,13.934711
23.471874,18.535667
23.181211,21.910326
25.510371,20.572987
